# y+ ()       
# Time        	patch         	min           	max           	average       
1950          	airfoil-l1	1.020260e-01	1.941536e-01	1.725381e-01
1950          	wall-l1	2.481622e+01	2.573693e+01	2.530721e+01
1950          	airfoil-l2	7.270076e-02	1.610042e-01	1.260401e-01
1950          	wall-l2	2.574919e+01	2.893007e+01	2.715809e+01
1950          	wall-h2	2.643471e+01	3.054172e+01	2.815906e+01
1950          	airfoil-h2	7.250014e-02	1.600936e-01	1.265174e-01
1950          	wall-h1	2.540339e+01	2.642108e+01	2.594437e+01
1950          	airfoil-h1	9.169134e-02	1.932324e-01	1.710376e-01
2000          	airfoil-l1	1.020256e-01	1.941535e-01	1.725379e-01
2000          	wall-l1	2.481709e+01	2.573785e+01	2.530818e+01
2000          	airfoil-l2	7.268265e-02	1.610040e-01	1.260372e-01
2000          	wall-l2	2.575011e+01	2.893025e+01	2.715871e+01
2000          	wall-h2	2.643566e+01	3.054232e+01	2.815976e+01
2000          	airfoil-h2	7.248168e-02	1.600934e-01	1.265145e-01
2000          	wall-h1	2.540429e+01	2.642204e+01	2.594544e+01
2000          	airfoil-h1	9.169172e-02	1.932325e-01	1.710374e-01
2050          	airfoil-l1	1.020252e-01	1.941532e-01	1.725377e-01
2050          	wall-l1	2.481823e+01	2.573861e+01	2.530892e+01
2050          	airfoil-l2	7.266410e-02	1.610038e-01	1.260343e-01
2050          	wall-l2	2.575085e+01	2.892895e+01	2.715862e+01
2050          	wall-h2	2.643699e+01	3.054274e+01	2.816075e+01
2050          	airfoil-h2	7.246279e-02	1.600932e-01	1.265116e-01
2050          	wall-h1	2.540615e+01	2.642338e+01	2.594685e+01
2050          	airfoil-h1	9.169203e-02	1.932324e-01	1.710373e-01
2100          	airfoil-l1	1.020246e-01	1.941530e-01	1.725375e-01
2100          	wall-l1	2.481883e+01	2.573909e+01	2.530936e+01
2100          	airfoil-l2	7.264542e-02	1.610036e-01	1.260315e-01
2100          	wall-l2	2.575134e+01	2.892721e+01	2.715821e+01
2100          	wall-h2	2.643850e+01	3.054365e+01	2.816203e+01
2100          	airfoil-h2	7.244382e-02	1.600930e-01	1.265087e-01
2100          	wall-h1	2.540818e+01	2.642489e+01	2.594834e+01
2100          	airfoil-h1	9.169255e-02	1.932324e-01	1.710372e-01
2150          	airfoil-l1	1.020240e-01	1.941527e-01	1.725373e-01
2150          	wall-l1	2.481881e+01	2.573954e+01	2.530988e+01
2150          	airfoil-l2	7.262586e-02	1.610034e-01	1.260287e-01
2150          	wall-l2	2.575178e+01	2.892673e+01	2.715828e+01
2150          	wall-h2	2.644016e+01	3.054508e+01	2.816370e+01
2150          	airfoil-h2	7.242420e-02	1.600928e-01	1.265059e-01
2150          	wall-h1	2.540828e+01	2.642656e+01	2.594997e+01
2150          	airfoil-h1	9.169311e-02	1.932325e-01	1.710371e-01
2200          	airfoil-l1	1.020235e-01	1.941525e-01	1.725371e-01
2200          	wall-l1	2.481967e+01	2.573978e+01	2.531070e+01
2200          	airfoil-l2	7.260602e-02	1.610032e-01	1.260259e-01
2200          	wall-l2	2.575200e+01	2.892577e+01	2.715814e+01
2200          	wall-h2	2.644141e+01	3.054598e+01	2.816514e+01
2200          	airfoil-h2	7.240422e-02	1.600926e-01	1.265031e-01
2200          	wall-h1	2.541050e+01	2.642779e+01	2.595172e+01
2200          	airfoil-h1	9.169354e-02	1.932325e-01	1.710370e-01
2250          	airfoil-l1	1.020230e-01	1.941522e-01	1.725369e-01
2250          	wall-l1	2.482099e+01	2.574021e+01	2.531114e+01
2250          	airfoil-l2	7.258607e-02	1.610030e-01	1.260232e-01
2250          	wall-l2	2.575250e+01	2.892413e+01	2.715793e+01
2250          	wall-h2	2.644260e+01	3.054658e+01	2.816623e+01
2250          	airfoil-h2	7.238424e-02	1.600924e-01	1.265004e-01
2250          	wall-h1	2.541270e+01	2.642893e+01	2.595293e+01
2250          	airfoil-h1	9.169396e-02	1.932324e-01	1.710369e-01
2300          	airfoil-l1	1.020229e-01	1.941521e-01	1.725367e-01
2300          	wall-l1	2.482197e+01	2.574094e+01	2.531182e+01
2300          	airfoil-l2	7.256594e-02	1.610028e-01	1.260205e-01
2300          	wall-l2	2.575320e+01	2.892308e+01	2.715750e+01
2300          	wall-h2	2.644412e+01	3.054642e+01	2.816669e+01
2300          	airfoil-h2	7.236411e-02	1.600922e-01	1.264977e-01
2300          	wall-h1	2.541380e+01	2.643049e+01	2.595401e+01
2300          	airfoil-h1	9.169410e-02	1.932325e-01	1.710368e-01
2350          	airfoil-l1	1.020228e-01	1.941520e-01	1.725366e-01
2350          	wall-l1	2.482269e+01	2.574178e+01	2.531281e+01
2350          	airfoil-l2	7.254569e-02	1.610026e-01	1.260178e-01
2350          	wall-l2	2.575402e+01	2.892379e+01	2.715817e+01
2350          	wall-h2	2.644514e+01	3.054594e+01	2.816740e+01
2350          	airfoil-h2	7.234398e-02	1.600921e-01	1.264950e-01
2350          	wall-h1	2.541408e+01	2.643152e+01	2.595501e+01
2350          	airfoil-h1	9.169411e-02	1.932324e-01	1.710366e-01
2400          	airfoil-l1	1.020230e-01	1.941519e-01	1.725364e-01
2400          	wall-l1	2.482360e+01	2.574293e+01	2.531392e+01
2400          	airfoil-l2	7.252499e-02	1.610024e-01	1.260152e-01
2400          	wall-l2	2.575515e+01	2.892310e+01	2.715857e+01
2400          	wall-h2	2.644592e+01	3.054503e+01	2.816756e+01
2400          	airfoil-h2	7.232347e-02	1.600919e-01	1.264923e-01
2400          	wall-h1	2.541493e+01	2.643232e+01	2.595579e+01
2400          	airfoil-h1	9.169369e-02	1.932323e-01	1.710365e-01
2450          	airfoil-l1	1.020232e-01	1.941519e-01	1.725363e-01
2450          	wall-l1	2.482542e+01	2.574413e+01	2.531535e+01
2450          	airfoil-l2	7.250430e-02	1.610022e-01	1.260126e-01
2450          	wall-l2	2.575636e+01	2.892439e+01	2.715972e+01
2450          	wall-h2	2.644653e+01	3.054397e+01	2.816774e+01
2450          	airfoil-h2	7.230282e-02	1.600917e-01	1.264897e-01
2450          	wall-h1	2.541590e+01	2.643292e+01	2.595648e+01
2450          	airfoil-h1	9.169335e-02	1.932320e-01	1.710363e-01
